,department,name,cost,people,date,category
350,소방본부,페이지원비스트로,295000,15,2023-05-02,미분류
351,소방본부,홍가면옥,60000,5,2023-05-03, 한식 
352,소방본부,육산,48000,4,2023-05-04, 한식 
353,소방본부,진플라워,100000,1,2023-05-04," 꽃집,꽃배달"
354,소방본부,그릴200C,52000,4,2023-05-08,미분류
355,소방본부,세종복칼국수,81500,4,2023-05-09, 한식 
356,소방본부,궁궐,110000,4,2023-05-10, 한식
357,소방본부,홍가면옥,180000,13,2023-05-10, 한식 
358,소방본부,소풍키친,34000,4,2023-05-10,미분류
359,소방본부,황우제매운탕,120000,6,2023-05-10, 한식 
360,소방본부,항아리보쌈,150000,6,2023-05-10, 한식 
361,소방본부,진플라워,80000,1,2023-05-13," 꽃집,꽃배달"
362,소방본부,육산,60000,5,2023-05-16, 한식 
363,소방본부,유성복집,114000,4,2023-05-16, 한식 
364,소방본부,홍가면옥,42000,3,2023-05-17, 한식 
365,소방본부,청와삼대,30000,3,2023-05-19, 한식 
366,소방본부,소래버섯나라,465000,16,2023-05-22, 한식
368,소방본부,함흥냉면,54800,4,2023-05-25, 한식 
369,소방본부,육산,48000,4,2023-05-25, 한식 
370,소방본부,소래버섯나라,158000,7,2023-05-25, 한식
371,소방본부,동해바다회,73000,4,2023-05-26, 한식 
372,소방본부,순남시래기,60000,5,2023-05-30, 한식
373,소방본부,이응갈비,45000,3,2023-05-31,미분류
374,소방본부,콩밭가인,30000,3,2023-05-31, 한식
375,소상공인과,해궁,64000,4,2023-05-01, 한식 
376,소상공인과,육산,108000,4,2023-05-03, 한식 
377,소상공인과,포담,65000,5,2023-05-12,미분류
378,소상공인과,영란횟집,180000,7,2023-05-16,미분류
379,소정면,삼색꼬맹이김밥,47000,13,2023-05-01,미분류
380,소정면,양평본가해장국,54000,6,2023-05-02, 한식 
381,소정면,오가네,170000,9,2023-05-09, 한식
382,소정면,멕시카나치킨,58000,8,2023-05-10, 치킨 
383,소정면,함지박,197000,11,2023-05-18, 한식 
385,수도운영과,영동순대,47000,5,2023-05-16, 한식 
386,수도운영과,을화옥,147500,11,2023-05-19, 한식 
387,수도운영과,착한낙지,103700,7,2023-05-23, 한식 
388,수도운영과,순남시래기,73300,5,2023-05-31, 한식
389,시립도서관,다올차이나,369000,15,2023-05-11, 중식 
390,시립도서관,고슬,45000,3,2023-05-16, 한식
391,시립도서관,세종애기획,62000,5,2023-05-23,미분류
392,시민소통과,텐퍼센트,80000,6,2023-05-09, 카페 
393,시민안전실,사키,90000,5,2023-05-02, 일식
394,시민안전실,바닐라가든,19800,6,2023-05-04,미분류
395,시민안전실,카페마랑,23300,5,2023-05-08, 카페 
396,시민안전실,육산,180000,10,2023-05-11, 한식 
397,시민안전실,엠카페,23400,10,2023-05-11, 카페
398,시민안전실,해이이투힐,65800,4,2023-05-12, 카페
399,시민안전실,투썸플레이스,16600,3,2023-05-16, 카페 
400,시민안전실,클린커피,17300,4,2023-05-19, 카페 
401,시민안전실,카페리,14700,3,2023-05-19, 카페
402,시민안전실,차이킹,209000,7,2023-05-23, 중식 
403,시민안전실,함흥면옥,50000,5,2023-05-24, 한식 
404,시민안전실,궁궐,154000,8,2023-05-25, 한식
405,시민안전실,또바기검은콩수제비칼국수,32000,8,2023-05-26, 한식 
406,시민안전실,클린커피,36900,8,2023-05-26, 카페 
407,시민안전실,클린커피,19400,4,2023-05-30, 카페 
409,시민안전실,써밋뷰,184500,10,2023-05-31, 카페
410,시설관리사업소,미식도,139500,5,2023-05-09, 한식
411,시설관리사업소,수구레국밥,50000,5,2023-05-10, 한식 
412,시설관리사업소,굴이야기,40000,4,2023-05-11, 한식 
413,시설관리사업소,백련화메기탕,110000,5,2023-05-23, 한식 
414,시설관리사업소,미식도,155000,5,2023-05-25, 한식
415,시설관리사업소,수미가,48000,3,2023-05-31, 한식 
416,아동청소년과,워낭2013,108000,4,2023-05-01, 한식 
417,아동청소년과,투파인드피터세종,145500,7,2023-05-02, 양식 
418,아동청소년과,식원,150000,6,2023-05-11, 중식 
419,아동청소년과,한아름보리밥,70000,5,2023-05-15, 한식
420,아동청소년과,워낭2013,92000,5,2023-05-16, 한식 
421,아동청소년과,카페마랑,116000,20,2023-05-30, 카페 
422,아름동,샤브쌈주머니,55200,4,2023-05-10, 샤브샤브 
423,아름동,쓰촨,300000,11,2023-05-11, 중식 
424,아름동,뻥튀기공작소,77300,15,2023-05-15, 식품판매
425,아름동,세이로정,42000,4,2023-05-16, 술집 
426,아름동,원스타,81700,15,2023-05-17, 카페
427,아름동,송가네송탄부대찌개,26000,2,2023-05-18,미분류
428,아름동,한식대첩이우철누룽지삼계탕,51000,5,2023-05-31, 한식 
429,안전정책과,윤용현의도끼농장,329000,12,2023-05-04, 한식 
430,안전정책과,분당만강원,161000,8,2023-05-26, 중식
431,어진동,관내상점,70000,30,2023-05-02,미분류
432,어진동,관내상점,67000,7,2023-05-19,미분류
433,어진동,관내상점,145000,10,2023-05-23,미분류
434,여성가족과,사키,108000,6,2023-05-17, 일식
435,여성가족과,길현식탁,90000,10,2023-05-26,미분류
436,여성가족과,카페루트오,33000,4,2023-05-30, 카페
437,연기면,제산한방오리,328000,26,2023-05-03, 한식 
438,연기면,금단양만,96000,6,2023-05-09, 한식 
439,연기면,스타벅스코리아,58400,10,2023-05-15,미분류
440,연기면,주문리동치지막국수,186000,20,2023-05-16,미분류
441,연기면,제산한방오리,165000,8,2023-05-19, 한식 
442,연기면,주연불교,100000,4,2023-05-24, 종교 
443,연동면,㈜신화케이푸트,286000,15,2023-05-11,미분류
444,연서면,천지연가든,99000,11,2023-05-03, 한식
445,연서면,대왕해물손칼국수,42000,3,2023-05-11, 한식 
446,연서면,천지연가든,58000,5,2023-05-12, 한식
447,연서면,복사골,177000,12,2023-05-15, 한식 
448,연서면,구판장식당,355000,40,2023-05-17,음식점
449,연서면,조치원농협하나로마트,26760,10,2023-05-21, 슈퍼마켓 
450,예산담당관,청와삼대(족발보쌈칼국수),67000,3,2023-05-02,미분류
451,예산담당관,군산해물천국,140000,7,2023-05-17, 한식 
452,예산담당관,서가앤쿡,69800,5,2023-05-23, 양식 
453,예산담당관,신칼국수,57000,5,2023-05-24, 한식 
454,예산담당관,산촌,75000,4,2023-05-26, 한식 
455,예산담당관,은주식당,76000,4,2023-05-30, 한식
456,예산담당관,석곡오리촌,138000,6,2023-05-31, 한식 
457,운영지원과,호두네,95000,20,2023-05-01, 간식 
458,운영지원과,오롯이,48000,20,2023-05-01, 일식
459,운영지원과,어썸초밥,48000,3,2023-05-01, 일식 
460,운영지원과,주식회사육산,120100,9,2023-05-02,미분류
461,운영지원과,안터반점,82000,5,2023-05-03, 중식 
462,운영지원과,자장자장,86000,4,2023-05-11, 중식 
463,운영지원과,차득순손칼국수,90000,7,2023-05-12, 한식 
464,운영지원과,해밀,100000,5,2023-05-16," 관광,명소 "
465,운영지원과,보돌미역국,71000,5,2023-05-18, 한식
466,운영지원과,중화반점,147000,7,2023-05-23, 중식 
467,운영지원과,하우프(HOWFF),23300,6,2023-05-26, 카페 
468,운영지원과,이응갈비,75000,6,2023-05-26,미분류
469,의회사무처,두툼,80000,8,2023-05-03, 한식 
470,의회사무처,주식회사명품한우,212000,8,2023-05-02, 한식 
471,의회사무처,신화정,120000,4,2023-05-03,미분류
472,의회사무처,경양식당,31500,3,2023-05-03, 양식
473,의회사무처,지리산식당,55000,4,2023-05-04, 한식 
474,의회사무처,장독대정원카페,129500,29,2023-05-04,미분류
475,의회사무처,만찬수산,74000,4,2023-05-04,미분류
476,의회사무처,화야,210000,8,2023-05-04, 일식 
477,의회사무처,오롯이,48000,3,2023-05-04, 일식
478,의회사무처,초가집갈비김치찌개,24000,2,2023-05-08, 한식 
479,의회사무처,신미정춘천닭갈비,49600,4,2023-05-09, 한식 
480,의회사무처,엔제리너스,35600,2,2023-05-09, 카페 
481,의회사무처,고스란,54600,7,2023-05-10, 한식
482,의회사무처,오롯이,62400,3,2023-05-10, 일식
483,의회사무처,엄마손두부,224000,8,2023-05-10, 한식 
484,의회사무처,그릴200℃,199000,9,2023-05-12,미분류
485,의회사무처,세종애기획,20000,4,2023-05-12,미분류
486,의회사무처,앤카페,18000,4,2023-05-13, 카페
487,의회사무처,칠돈가유수암점,209000,10,2023-05-14,미분류
488,의회사무처,민경이네어등포해녀촌,105000,8,2023-05-14,미분류
489,의회사무처,엉덩물횟집,270000,9,2023-05-14,미분류
490,의회사무처,보강집,38000,4,2023-05-15, 한식 
491,의회사무처,이차돌,109500,4,2023-05-16, 한식 
492,의회사무처,드롭탑,290500,10,2023-05-18, 카페 
495,의회사무처,이차돌,80900,3,2023-05-22, 한식 
496,의회사무처,그릴200℃,146500,5,2023-05-23,미분류
497,의회사무처,밀마루,44000,4,2023-05-24," 관광,명소 "
498,의회사무처,워낭2013,60000,3,2023-05-25, 한식 
499,의회사무처,주식회사풍미에프앤씨,144000,5,2023-05-26,미분류
500,의회사무처,사키,108000,6,2023-05-30, 일식
501,의회사무처,부촌쭈꾸미,30000,2,2023-05-30, 한식 
502,의회사무처,밀마루,44000,4,2023-05-31," 관광,명소 "
503,자연재난과,부뚜막,33000,4,2023-05-02, 한식
504,자연재난과,경양식당,52000,4,2023-05-13, 양식
505,자연재난과,영동순대,44000,3,2023-05-15, 한식 
506,자연재난과,L마트,199000,110,2023-05-16, 슈퍼마켓
507,자연재난과,차득순손칼국수,66000,4,2023-05-16, 한식 
508,자연재난과,미미삼겹살,85000,4,2023-05-18, 한식 
509,자연재난과,이비가짬뽕,40000,3,2023-05-23, 중식 
510,자원순환과,항아리보쌈,84000,5,2023-05-01, 한식 
511,자원순환과,리틀그레이프,30500,5,2023-05-04, 카페
512,자원순환과,커피향,32500,6,2023-05-09, 카페
513,자원순환과,본가왕뼈감자탕,40000,4,2023-05-10, 한식 
514,자원순환과,카페인스타,18000,6,2023-05-22,미분류
515,자원순환과,행복무지개,78000,5,2023-05-24, 한식 
516,자치경찰위원회,글린정원,431600,15,2023-05-02, 양식 
517,자치경찰위원회,꿈앤카페,9500,3,2023-05-03, 카페
518,자치경찰위원회,콩대박,160000,8,2023-05-03, 한식
519,자치경찰위원회,드로와유(DROWAU),41400,5,2023-05-03,미분류
520,자치경찰위원회,르비프(LeBeef),120000,5,2023-05-04,미분류
521,자치경찰위원회,동방명주,46000,5,2023-05-11,미분류
522,자치경찰위원회,옷고시소담점,23000,10,2023-05-12, 카페 
523,자치경찰위원회,궁궐,151000,10,2023-05-16, 한식
524,자치경찰위원회,신종로빈대떡,79000,15,2023-05-19, 한식
525,자치경찰위원회,부산역,9200,3,2023-05-25,미분류
526,자치경찰위원회,스타벅스,24100,6,2023-05-26, 카페 
527,자치경찰위원회,콩대박,80000,4,2023-05-30, 한식
528,자치행정과,차득순손칼국수,42000,5,2023-05-09, 한식 
529,자치행정과,커피공주,80700,4,2023-05-23, 카페 
530,자치행정과,배부장찌개도담점,43500,4,2023-05-30, 한식 
531,자치행정과,샤오원,100000,4,2023-05-31, 중식
532,자치행정국,다이닝더인드라,188000,7,2023-05-03, 아시아음식 
533,자치행정국,케이앤씨(K&C)푸드컴퍼니,73000,4,2023-05-12,미분류
534,자치행정국,함흥면옥,100000,7,2023-05-16, 한식 
535,자치행정국,주식회사육산,144000,8,2023-05-18,미분류
536,자치행정국,콩밭가인,106000,4,2023-05-22, 한식
537,자치행정국,신화케이푸드,305900,11,2023-05-22,미분류
538,자치행정국,부의금,50000,1,2023-05-24,미분류
539,자치행정국,가장맛있는족발,164000,6,2023-05-30, 한식 
540,장군면,장군실내포차,114000,6,2023-05-15, 술집 
541,장군면,착한낙지,39000,3,2023-05-15, 한식 
542,장군면,장군칼국수,120500,8,2023-05-16, 한식 
543,장군면,백마호프,100000,5,2023-05-18, 술집 
544,장군면,장기순대,48000,4,2023-05-19, 한식 
545,장군면,군산조개천국,183000,8,2023-05-23, 한식 
546,장군면,해밀,69000,4,2023-05-24," 관광,명소 "
547,장군면,금강불교사,135000,3,2023-05-24,미분류
548,장군면,면장님,47000,5,2023-05-25, 한식 
549,전동면,안동국밥,99000,6,2023-05-01, 한식 
550,전동면,황바우숯불갈비,135000,8,2023-05-10, 한식 
551,전동면,행복순대,150000,5,2023-05-12, 한식 
552,전동면,전동남원추어탕,55000,5,2023-05-15, 한식 
553,전동면,풍미정,82200,3,2023-05-17,미분류
554,전동면,양촌식당,81000,6,2023-05-22, 기사식당
555,전동면,드롭탑,14000,3,2023-05-24, 카페 
556,전동면,둥구나무식당,72000,6,2023-05-25, 한식 
557,전동면,즐거운집,48000,4,2023-05-26, 한식 
558,전동면,미스사이공,27800,3,2023-05-31, 아시아음식 
559,전략기획과,금강추어탕,33000,3,2023-05-02, 한식 
560,전략기획과,금강추어탕,21000,3,2023-05-08, 한식 
561,전략기획과,다워라,50500,4,2023-05-09, 카페
562,전략기획과,스시안,122500,6,2023-05-12,미분류
563,전략기획과,꿈앤카페,12500,5,2023-05-16, 카페
564,전략기획과,북촌,129000,6,2023-05-17, 분식 
565,전략기획과,따규,120000,5,2023-05-18, 중식 
566,전략기획과,워낭2013,120000,6,2023-05-19, 한식 
567,전략기획과,르비엣,55000,4,2023-05-23, 아시아음식 
568,전략기획과,봉산옥,57000,4,2023-05-25,미분류
569,전략기획과,코다리밥상,60000,4,2023-05-25, 한식 
570,전략기획과,연남솥밥,56000,4,2023-05-30, 한식
571,전의면,함박골,277000,18,2023-05-18, 한식 
572,전의면,미락,46000,5,2023-05-23, 한식
573,전의면,구워볼까볶아볼까,50000,5,2023-05-25, 한식 
574,정보통계담당관,한양고깃집,250000,10,2023-05-02, 한식 
575,정보통계담당관,엉클생고기,120500,10,2023-05-30, 한식 
576,정원도시추진단,세종삼계탕,117000,10,2023-05-11, 한식 
577,정원도시추진단,내토왕코다리,54000,8,2023-05-12, 한식 
578,정책기획관,달구지막창,123000,5,2023-05-10, 한식 
579,정책기획관,연남솥밥,78000,5,2023-05-11, 한식
580,정책기획관,화로양갈비,154000,6,2023-05-24, 한식 
581,조치원소방서,원두막,111000,7,2023-05-03, 한식
582,조치원소방서,삼성반점,90000,12,2023-05-09, 중식 
583,조치원소방서,관내식당,96000,6,2023-05-11,미분류
585,조치원소방서,관내식당,57000,6,2023-05-12,미분류
586,조치원소방서,관내식당,42000,4,2023-05-15,미분류
587,조치원소방서,관내식당,48000,6,2023-05-16,미분류
588,조치원소방서,샤브마니아,180100,9,2023-05-23, 샤브샤브 
589,조치원소방서,관내식당,178000,8,2023-05-24,미분류
591,조치원소방서,오월식당,90000,7,2023-05-30, 한식 
592,조치원읍,관내식당(관저명태촌),52000,4,2023-05-02,미분류
593,조치원읍,관내식당(흐름),247500,60,2023-05-03,미분류
594,조치원읍,관내식당(고가네갈비와냉면),58000,7,2023-05-15,미분류
595,조치원읍,관내식당(행복마트),100000,7,2023-05-19,미분류
596,조치원읍,관내식당(금성한우),96000,8,2023-05-19,미분류
597,조치원읍,관내식당(본가왕뼈감자탕),65000,6,2023-05-24,미분류
598,조치원읍,관내식당(행복무지개),143000,11,2023-05-15,미분류
599,종촌동,보글보글찌게,154000,14,2023-05-02, 한식 
600,종촌동,달빛가득카페,16000,5,2023-05-05, 카페
601,종촌동,보글보글찌게,173500,14,2023-05-10, 한식 
602,종촌동,바이젠하우스,63000,4,2023-05-20, 술집 
603,종촌동,좋은아침페이스트리,31500,10,2023-05-25, 간식 
604,주택과,세종장어대가,64000,5,2023-05-10, 한식 
605,주택과,형제회,63500,4,2023-05-12, 한식 
606,주택과,항아리보쌈,55000,5,2023-05-22, 한식 
607,지능형도시과,탄영,224750,10,2023-05-02, 한식 
608,지능형도시과,쇼군참치&초밥전문점,84000,3,2023-05-25, 일식 
609,지능형도시과,쇼군참치&초밥전문점,112000,4,2023-05-30, 일식 
610,지역균형발전과,성심슈퍼,14400,5,2023-05-16, 식품
611,지역균형발전과,산장가든,243000,10,2023-05-17, 한식 
612,지역균형발전과,"봉암2리사회적협동조합
(봉황카페)",23000,6,2023-05-26,미분류
613,지역균형발전과,청자장카페오늘,40300,8,2023-05-31,미분류
614,차량등록사업소,세종축산,203000,7,2023-05-01, 한식 
615,차량등록사업소,초담골,91000,3,2023-05-03, 한식 
616,차량등록사업소,이화수,98000,8,2023-05-09, 한식 
617,차량등록사업소,행복무지개,244500,15,2023-05-16, 한식 
618,차량등록사업소,이화수,70000,7,2023-05-17, 한식 
619,차량등록사업소,한마음정육식당,113500,6,2023-05-25, 한식 
620,차량등록사업소,양우명가화로구이,123000,4,2023-05-31, 한식
621,청년정책담당관,순남시래기,55000,5,2023-05-01, 한식
622,청년정책담당관,초가집,36000,3,2023-05-02, 식품판매 
623,청년정책담당관,오롯이,48000,4,2023-05-17, 일식
624,청년정책담당관,초가집,56000,4,2023-05-26, 식품판매 
625,체육진흥과,란이(도담점),210000,8,2023-05-12,미분류
626,체육진흥과,꼬기한점,450000,15,2023-05-13, 한식 
627,충청권특자체사무국,재너머,70000,5,2023-05-03, 한식 
628,충청권특자체사무국,강릉엄지네포장마차,57000,4,2023-05-08, 한식
629,충청권특자체사무국,돈수라,67000,6,2023-05-09, 한식 
630,충청권특자체사무국,미식도,182000,8,2023-05-09, 한식
631,충청권특자체사무국,화로양갈비,241000,10,2023-05-10, 한식 
632,충청권특자체사무국,석곡오리촌,134000,6,2023-05-11, 한식 
633,충청권특자체사무국,에이트,124000,5,2023-05-11, 양식 
634,충청권특자체사무국,한우투뿔,150000,8,2023-05-15,미분류
635,충청권특자체사무국,강릉엄지네포장마차,115000,6,2023-05-16, 한식
636,충청권특자체사무국,60계치킨,88800,4,2023-05-18, 치킨 
637,충청권특자체사무국,화로양갈비,188000,10,2023-05-23, 한식 
638,충청권특자체사무국,육사부,238000,10,2023-05-24,미분류
639,충청권특자체사무국,앤비스트로,76600,4,2023-05-25, 양식 
640,충청권특자체사무국,부산면관,147000,6,2023-05-26, 한식 
641,충청권특자체사무국,티라미수,45200,6,2023-05-01, 카페 
642,충청권특자체사무국,밥상차려주는집,380000,20,2023-05-09, 한식
643,충청권특자체사무국,송도갈비,350000,14,2023-05-10, 한식 
644,충청권특자체사무국,꿈앤카페,100000,20,2023-05-10, 카페
645,충청권특자체사무국,밥상차려주는집,342000,18,2023-05-11, 한식
646,충청권특자체사무국,진참치,215000,12,2023-05-11, 일식 
647,충청권특자체사무국,탄방골참순대,43000,4,2023-05-16, 한식 
648,충청권특자체사무국,돔베초밥,71400,6,2023-05-17, 일식 
649,충청권특자체사무국,송도갈비,350000,14,2023-05-31, 한식 
650,충청권특자체사무국,송도갈비,100000,4,2023-05-15, 한식 
651,충청권특자체사무국,송도갈비,198000,10,2023-05-24, 한식 
652,충청권특자체사무국,멍게가,224000,10,2023-05-25, 한식 
653,충청권특자체사무국,오로지생태한마리,56000,4,2023-05-04,미분류
654,충청권특자체사무국,눈꽃대패,70800,6,2023-05-09,미분류
655,충청권특자체사무국,마키노차야세종더가우,90000,4,2023-05-10,미분류
656,충청권특자체사무국,함흥면옥,40000,4,2023-05-12, 한식 
657,충청권특자체사무국,밥상차려주는집,57000,3,2023-05-17, 한식
658,충청권특자체사무국,오로지생태한마리,22000,2,2023-05-22,미분류
659,충청권특자체사무국,부산면관,105900,6,2023-05-23, 한식 
660,충청권특자체사무국,떼구르,200000,50,2023-05-23, 카페
661,충청권특자체사무국,밥상차려주는집,76000,4,2023-05-26, 한식
662,토지정보과,금빈회관,106000,6,2023-05-03,미분류
663,토지정보과,다이닝더인드라,65000,4,2023-05-19, 아시아음식 
664,토지정보과,경주집,46500,3,2023-05-26, 한식 
665,투자유치단,세종일식,125000,5,2023-05-02, 일식
666,투자유치단,또바기검은콩수제비.칼국수,45000,6,2023-05-30, 한식 
667,투자유치단,시청대회의실(공간기획),480000,30,2023-05-31,미분류
668,하수도과,모시울,18500,3,2023-05-03, 카페
669,하수도과,청향일식,389000,16,2023-05-23, 일식 
671,한솔동,조개언니회오빠,107000,5,2023-05-08, 한식 
672,한솔동,쇼군참치&초밥전문점,69000,3,2023-05-12, 일식 
673,해밀동,란이,132000,5,2023-05-18, 중식
674,해밀동,이우철누룽지삼계탕,170000,10,2023-05-18, 한식 
675,해밀동,순천만꼬막정식,389000,16,2023-05-19,미분류
676,환경녹지국,본죽비빔밥,145000,6,2023-05-01, 퓨전요리 
677,환경녹지국,곤드레말,33000,3,2023-05-02, 한식 
678,환경녹지국,백련화메기탕,100000,8,2023-05-03, 한식 
679,환경녹지국,궁궐,77000,7,2023-05-08, 한식
680,환경녹지국,궁궐,143500,8,2023-05-09, 한식
682,환경녹지국,내토왕코다리,74900,7,2023-05-12, 한식 
683,환경녹지국,궁궐,245200,7,2023-05-15, 한식
684,환경녹지국,본도시락,272100,13,2023-05-17, 도시락 
685,환경녹지국,홍가네생태,32000,4,2023-05-18, 한식 
686,환경녹지국,초가집김치찌개,176000,16,2023-05-25, 한식 
687,환경녹지국,바우가든,120000,6,2023-05-31,미분류
688,환경녹지국,수미가찌개전문점,216000,18,2023-05-31, 한식 
689,환경정책과,우나기칸,136000,6,2023-05-02, 일식 
690,환경정책과,우리홍콩딤섬,34000,3,2023-05-22, 중식 
691,환경정책과,용댕이매운탕,118000,8,2023-05-24, 한식 
692,환경정책과,석곡오리촌,150000,12,2023-05-31, 한식 
693,회계과,환이네갈비살,42000,4,2023-05-09, 한식 
694,회계과,우나기칸,210000,7,2023-05-26, 일식 
